year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2024,Australia,girl,Chloe,,24,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Isaac,,24,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Luna,,25,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Ethan,,25,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Lucy,,26,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Harry,,26,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Mila,,27,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Liam,,27,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Ellie,,28,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Sebastian,,28,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Frankie,,29,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Archer,,29,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Ruby,,30,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,George,,30,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Aria,,31,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Oscar,,31,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Elsie,,32,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,William,,32,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Emma,,33,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Harvey,,33,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Eloise,,34,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Lachlan,,34,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Mary,,35,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Gabriel,,35,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Ayla,,36,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Riley,,36,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Bonnie,,37,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Asher,,37,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Maeve,,38,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Austin,,38,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Daisy,,39,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Alexander,,39,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Florence,,40,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Eli,,40,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Sofia,,41,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Leon,,41,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
