year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2018,Australia,girl,Charlotte,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Oliver,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Ava,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Jack,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Olivia,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Noah,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Amelia,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,William,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Mia,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Leo,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Isla,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Henry,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Harper,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Charlie,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Willow,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,boy,Mason,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
2018,Australia,girl,Grace,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2018,BabyCenter Australia top baby names 2018,Australia-wide BabyCenter ranking / rank only / top 100
