year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2021,Australia,girl,Isla,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Noah,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Olivia,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Oliver,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Charlotte,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Jack,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Amelia,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Leo,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Mia,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Henry,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Evie,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Charlie,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Ivy,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,boy,Levi,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
2021,Australia,girl,Willow,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2021,BabyCenter Australia top baby names 2021,Australia-wide BabyCenter ranking / rank only / top 100
