year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2011,Australia,girl,Chloe,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Ruby,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Sophie,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Ava,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Charlotte,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Olivia,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Ella,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Emily,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Amelia,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Sienna,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Lily,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Isabella,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Mia,,13,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Grace,,14,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Zoe,,15,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Abigail,,16,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Isla,,17,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
2011,Australia,girl,Georgia,,18,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2011,BabyCenter Australia top baby names 2011,Australia-wide BabyCenter ranking / rank only / legacy top 100
