year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2022,Australia,girl,Amelia,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Noah,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Isla,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Oliver,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Charlotte,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Leo,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Olivia,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Charlie,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Ella,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Henry,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Mia,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Elijah,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Ava,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Jack,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Lily,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Liam,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Matilda,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Luca,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Willow,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,William,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Chloe,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Levi,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Mila,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Lucas,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Evie,,13,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Hudson,,13,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Harper,,14,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Archie,,14,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Ivy,,15,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Theodore,,15,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Hazel,,16,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Thomas,,16,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Zoe,,17,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,boy,Theo,,17,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
2022,Australia,girl,Sienna,,18,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2022,BabyCenter Australia top baby names 2022,Australia-wide BabyCenter ranking / rank only / top 100
