year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2012,Australia,girl,Charlotte,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Emily,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Ruby,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Chloe,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Isabella,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Sophie,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Amelia,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Ella,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Olivia,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Mia,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
2012,Australia,girl,Lily,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2012,BabyCenter Australia top baby names 2012,Australia-wide BabyCenter ranking / rank only / legacy top 100
