year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2009,Australia,girl,Charlotte,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Isabella,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Olivia,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Emily,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Sophie,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Chloe,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Ella,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Lily,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Sienna,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Amelia,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Mia,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
2009,Australia,girl,Ava,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2009,BabyCenter Australia top baby names 2009,Australia-wide BabyCenter ranking / rank only / legacy top 100
