year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2014,Australia,girl,Olivia,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Oliver,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Charlotte,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Noah,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Ava,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Jack,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Mia,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,William,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Amelia,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Lucas,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Chloe,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Hunter,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Sophie,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Thomas,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,girl,Ella,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
2014,Australia,boy,Liam,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2014,BabyCenter Australia top baby names 2014,Australia-wide BabyCenter ranking / rank only / top 100
