year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2025,Australia,girl,Charlotte,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Noah,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Olivia,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Oliver,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Hazel,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Leo,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Isla,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Luca,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Amelia,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Elijah,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Sienna,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Charlie,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Ava,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Henry,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Mia,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Levi,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Mila,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Liam,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Willow,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,boy,Harrison,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
2025,Australia,girl,Ivy,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2025,BabyCenter Australia top baby names 2025,Australia-wide BabyCenter ranking / rank only / top 100
