year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2020,Australia,girl,Amelia,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Noah,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Olivia,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Oliver,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Isla,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Charlie,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Charlotte,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Henry,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Mia,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Jack,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Ava,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Leo,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Ivy,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Levi,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Willow,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Lucas,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Evie,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Elijah,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Harper,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Thomas,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Ella,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Hudson,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,girl,Zoe,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
2020,Australia,boy,Oscar,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2020,BabyCenter Australia top baby names 2020,Australia-wide BabyCenter ranking / rank only / top 100
